rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
7,195,305952829,3,"Ara-Kara, City of Echoes",2024-11-09T00:08:24.000Z,694992,1800999,3,Xal'atath's Bargain: Voidbound,Shidopie,Paladin,Protection,tank,Tarren Mill
7,195,305952829,3,"Ara-Kara, City of Echoes",2024-11-09T00:08:24.000Z,694992,1800999,3,Xal'atath's Bargain: Voidbound,Elmalote,Shaman,Elemental,dps,Dun Modr
7,195,305952829,3,"Ara-Kara, City of Echoes",2024-11-09T00:08:24.000Z,694992,1800999,3,Xal'atath's Bargain: Voidbound,Xancä,Warrior,Fury,dps,Dun Modr
8,195,305915892,3,"Ara-Kara, City of Echoes",2024-11-08T21:27:54.000Z,701389,1800999,3,Xal'atath's Bargain: Voidbound,Holynovax,Paladin,Retribution,dps,Ravencrest
8,195,305915892,3,"Ara-Kara, City of Echoes",2024-11-08T21:27:54.000Z,701389,1800999,3,Xal'atath's Bargain: Voidbound,Deathcheater,Warrior,Fury,dps,Tarren Mill
8,195,305915892,3,"Ara-Kara, City of Echoes",2024-11-08T21:27:54.000Z,701389,1800999,3,Xal'atath's Bargain: Voidbound,Tentix,Mage,Arcane,dps,Bronzebeard
8,195,305915892,3,"Ara-Kara, City of Echoes",2024-11-08T21:27:54.000Z,701389,1800999,3,Xal'atath's Bargain: Voidbound,Nerchik,Priest,Discipline,healer,Burning Legion
8,195,305915892,3,"Ara-Kara, City of Echoes",2024-11-08T21:27:54.000Z,701389,1800999,3,Xal'atath's Bargain: Voidbound,Hevrra,Paladin,Protection,tank,Burning Legion
9,195,306515180,3,"Ara-Kara, City of Echoes",2024-11-10T20:53:53.000Z,702186,1800999,3,Xal'atath's Bargain: Voidbound,Farathas,Paladin,Protection,tank,Antonidas
9,195,306515180,3,"Ara-Kara, City of Echoes",2024-11-10T20:53:53.000Z,702186,1800999,3,Xal'atath's Bargain: Voidbound,Äèéêëüøåöõç,Priest,Discipline,healer,Ravencrest
9,195,306515180,3,"Ara-Kara, City of Echoes",2024-11-10T20:53:53.000Z,702186,1800999,3,Xal'atath's Bargain: Voidbound,Methanecheck,Paladin,Retribution,dps,Tarren Mill
9,195,306515180,3,"Ara-Kara, City of Echoes",2024-11-10T20:53:53.000Z,702186,1800999,3,Xal'atath's Bargain: Voidbound,Slonyara,Mage,Arcane,dps,Silvermoon
9,195,306515180,3,"Ara-Kara, City of Echoes",2024-11-10T20:53:53.000Z,702186,1800999,3,Xal'atath's Bargain: Voidbound,Covidealer,Death Knight,Unholy,dps,Silvermoon
10,195,298462565,3,"Ara-Kara, City of Echoes",2024-10-07T17:51:18.000Z,704154,1800999,3,Xal'atath's Bargain: Voidbound,Lanyu,Druid,Feral,dps,Draenor
10,195,298462565,3,"Ara-Kara, City of Echoes",2024-10-07T17:51:18.000Z,704154,1800999,3,Xal'atath's Bargain: Voidbound,Vidoo,Warlock,Affliction,dps,Burning Legion
10,195,298462565,3,"Ara-Kara, City of Echoes",2024-10-07T17:51:18.000Z,704154,1800999,3,Xal'atath's Bargain: Voidbound,Kookee,Priest,Discipline,healer,Tarren Mill
10,195,298462565,3,"Ara-Kara, City of Echoes",2024-10-07T17:51:18.000Z,704154,1800999,3,Xal'atath's Bargain: Voidbound,Technimatic,Mage,Arcane,dps,Blackmoore
10,195,298462565,3,"Ara-Kara, City of Echoes",2024-10-07T17:51:18.000Z,704154,1800999,3,Xal'atath's Bargain: Voidbound,Jaydawis,Paladin,Protection,tank,Blackmoore
11,195,298048349,3,"Ara-Kara, City of Echoes",2024-10-06T02:00:28.000Z,708346,1800999,3,Xal'atath's Bargain: Voidbound,Lipkiss,Rogue,Assassination,dps,Hyjal
11,195,298048349,3,"Ara-Kara, City of Echoes",2024-10-06T02:00:28.000Z,708346,1800999,3,Xal'atath's Bargain: Voidbound,Xiaodrood,Druid,Restoration,healer,Hyjal
11,195,298048349,3,"Ara-Kara, City of Echoes",2024-10-06T02:00:28.000Z,708346,1800999,3,Xal'atath's Bargain: Voidbound,Louaythai,Monk,Windwalker,dps,Hyjal
11,195,298048349,3,"Ara-Kara, City of Echoes",2024-10-06T02:00:28.000Z,708346,1800999,3,Xal'atath's Bargain: Voidbound,Endrood,Druid,Guardian,tank,Hyjal
11,195,298048349,3,"Ara-Kara, City of Echoes",2024-10-06T02:00:28.000Z,708346,1800999,3,Xal'atath's Bargain: Voidbound,Mâlëk,Warrior,Fury,dps,Hyjal
12,195,298273722,3,"Ara-Kara, City of Echoes",2024-10-06T20:31:57.000Z,711715,1800999,3,Xal'atath's Bargain: Voidbound,Dreamo,Demon Hunter,Vengeance,tank,Blackmoore
12,195,298273722,3,"Ara-Kara, City of Echoes",2024-10-06T20:31:57.000Z,711715,1800999,3,Xal'atath's Bargain: Voidbound,Tiltotem,Shaman,Elemental,dps,Nemesis
