rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
7,195,308443777,3,"Ara-Kara, City of Echoes",2024-11-21T13:50:05.000Z,676474,1800999,3,Xal'atath's Bargain: Oblivion,Wehunt,Hunter,Survival,dps,Sylvanas
7,195,308443777,3,"Ara-Kara, City of Echoes",2024-11-21T13:50:05.000Z,676474,1800999,3,Xal'atath's Bargain: Oblivion,Tobitoteles,Warrior,Arms,dps,Antonidas
7,195,308443777,3,"Ara-Kara, City of Echoes",2024-11-21T13:50:05.000Z,676474,1800999,3,Xal'atath's Bargain: Oblivion,Blyßter,Druid,Guardian,tank,Antonidas
8,195,301235742,3,"Ara-Kara, City of Echoes",2024-10-18T22:43:17.000Z,680715,1800999,3,Xal'atath's Bargain: Oblivion,Lorkhaar,Priest,Holy,healer,Twisting Nether
8,195,301235742,3,"Ara-Kara, City of Echoes",2024-10-18T22:43:17.000Z,680715,1800999,3,Xal'atath's Bargain: Oblivion,Saintley,Hunter,Marksmanship,dps,Twisting Nether
8,195,301235742,3,"Ara-Kara, City of Echoes",2024-10-18T22:43:17.000Z,680715,1800999,3,Xal'atath's Bargain: Oblivion,Ailyne,Mage,Arcane,dps,Blackhand
8,195,301235742,3,"Ara-Kara, City of Echoes",2024-10-18T22:43:17.000Z,680715,1800999,3,Xal'atath's Bargain: Oblivion,Cuddléz,Warrior,Protection,tank,Twisting Nether
8,195,301235742,3,"Ara-Kara, City of Echoes",2024-10-18T22:43:17.000Z,680715,1800999,3,Xal'atath's Bargain: Oblivion,Lhenora,Paladin,Retribution,dps,Silvermoon
9,195,301472496,3,"Ara-Kara, City of Echoes",2024-10-19T20:34:01.000Z,683502,1800999,3,Xal'atath's Bargain: Oblivion,Nocciosacro,Priest,Shadow,dps,Nemesis
9,195,301472496,3,"Ara-Kara, City of Echoes",2024-10-19T20:34:01.000Z,683502,1800999,3,Xal'atath's Bargain: Oblivion,Tiltotem,Shaman,Elemental,dps,Nemesis
9,195,301472496,3,"Ara-Kara, City of Echoes",2024-10-19T20:34:01.000Z,683502,1800999,3,Xal'atath's Bargain: Oblivion,Aeryelis,Priest,Discipline,healer,Nemesis
9,195,301472496,3,"Ara-Kara, City of Echoes",2024-10-19T20:34:01.000Z,683502,1800999,3,Xal'atath's Bargain: Oblivion,Pilar,Priest,Holy,healer,Aman'thul
9,195,301472496,3,"Ara-Kara, City of Echoes",2024-10-19T20:34:01.000Z,683502,1800999,3,Xal'atath's Bargain: Oblivion,Свиножир,Demon Hunter,Vengeance,tank,Howling Fjord
10,195,295973252,3,"Ara-Kara, City of Echoes",2024-09-27T19:28:20.000Z,688499,1800999,3,Xal'atath's Bargain: Oblivion,Mastralla,Druid,Balance,dps,Hyjal
10,195,295973252,3,"Ara-Kara, City of Echoes",2024-09-27T19:28:20.000Z,688499,1800999,3,Xal'atath's Bargain: Oblivion,Massager,Paladin,Retribution,dps,Twisting Nether
10,195,295973252,3,"Ara-Kara, City of Echoes",2024-09-27T19:28:20.000Z,688499,1800999,3,Xal'atath's Bargain: Oblivion,Nitchi,Priest,Shadow,dps,Ysondre
