rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
7,195,296943734,3,"Ara-Kara, City of Echoes",2024-10-01T12:05:57.000Z,680169,1800999,3,Xal'atath's Bargain: Oblivion,Kênê,Hunter,Survival,dps,Frostmourne
7,195,296943734,3,"Ara-Kara, City of Echoes",2024-10-01T12:05:57.000Z,680169,1800999,3,Xal'atath's Bargain: Oblivion,Holydamagé,Paladin,Retribution,dps,Barthilas
7,195,296943734,3,"Ara-Kara, City of Echoes",2024-10-01T12:05:57.000Z,680169,1800999,3,Xal'atath's Bargain: Oblivion,Benkyoushi-228407177,Death Knight,Blood,tank,Frostmourne
8,195,296189153,3,"Ara-Kara, City of Echoes",2024-09-28T17:12:50.000Z,698813,1800999,3,Xal'atath's Bargain: Oblivion,Skutelock,Warlock,Destruction,dps,Illidan
8,195,296189153,3,"Ara-Kara, City of Echoes",2024-09-28T17:12:50.000Z,698813,1800999,3,Xal'atath's Bargain: Oblivion,Tfr,Shaman,Enhancement,dps,Dalaran
8,195,296189153,3,"Ara-Kara, City of Echoes",2024-09-28T17:12:50.000Z,698813,1800999,3,Xal'atath's Bargain: Oblivion,Taejihn,Rogue,Assassination,dps,Azralon
8,195,296189153,3,"Ara-Kara, City of Echoes",2024-09-28T17:12:50.000Z,698813,1800999,3,Xal'atath's Bargain: Oblivion,Banai,Druid,Restoration,healer,Illidan
8,195,296189153,3,"Ara-Kara, City of Echoes",2024-09-28T17:12:50.000Z,698813,1800999,3,Xal'atath's Bargain: Oblivion,Uwudh,Demon Hunter,Vengeance,tank,Area 52
9,195,300572229,3,"Ara-Kara, City of Echoes",2024-10-16T04:11:25.000Z,700046,1800999,3,Xal'atath's Bargain: Oblivion,Oldíronside,Paladin,Retribution,dps,Area 52
9,195,300572229,3,"Ara-Kara, City of Echoes",2024-10-16T04:11:25.000Z,700046,1800999,3,Xal'atath's Bargain: Oblivion,Mjtotem,Shaman,Restoration,healer,Illidan
