rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
3,195,309218900,3,"Ara-Kara, City of Echoes",2024-11-26T13:37:14.000Z,789035,1800999,3,Xal'atath's Bargain: Oblivion,夏爾洛戰,Warrior,Protection,tank,Shadowmoon
4,195,308411734,3,"Ara-Kara, City of Echoes",2024-11-21T10:05:57.000Z,800303,1800999,3,Xal'atath's Bargain: Oblivion,克里斯凱爾,Hunter,Survival,dps,Skywall
4,195,308411734,3,"Ara-Kara, City of Echoes",2024-11-21T10:05:57.000Z,800303,1800999,3,Xal'atath's Bargain: Oblivion,十字軍風暴,Paladin,Protection,tank,Quel'dorei
4,195,308411734,3,"Ara-Kara, City of Echoes",2024-11-21T10:05:57.000Z,800303,1800999,3,Xal'atath's Bargain: Oblivion,扣你五十分,Warlock,Destruction,dps,Crystalpine Stinger
4,195,308411734,3,"Ara-Kara, City of Echoes",2024-11-21T10:05:57.000Z,800303,1800999,3,Xal'atath's Bargain: Oblivion,Minerobba,Evoker,Preservation,healer,World Tree
4,195,308411734,3,"Ara-Kara, City of Echoes",2024-11-21T10:05:57.000Z,800303,1800999,3,Xal'atath's Bargain: Oblivion,詐欺鋼裂,Paladin,Retribution,dps,Sundown Marsh
5,195,295687084,3,"Ara-Kara, City of Echoes",2024-09-27T05:39:39.000Z,818768,1800999,3,Xal'atath's Bargain: Oblivion,Garprave,Warrior,Fury,dps,Spirestone
5,195,295687084,3,"Ara-Kara, City of Echoes",2024-09-27T05:39:39.000Z,818768,1800999,3,Xal'atath's Bargain: Oblivion,Millu,Paladin,Retribution,dps,Spirestone
5,195,295687084,3,"Ara-Kara, City of Echoes",2024-09-27T05:39:39.000Z,818768,1800999,3,Xal'atath's Bargain: Oblivion,霜落星辰,Priest,Holy,healer,Hellscream
5,195,295687084,3,"Ara-Kara, City of Echoes",2024-09-27T05:39:39.000Z,818768,1800999,3,Xal'atath's Bargain: Oblivion,菲奥伦,Death Knight,Blood,tank,World Tree
5,195,295687084,3,"Ara-Kara, City of Echoes",2024-09-27T05:39:39.000Z,818768,1800999,3,Xal'atath's Bargain: Oblivion,大地在忽悠妮,Shaman,Enhancement,dps,Hellscream
6,195,301706133,3,"Ara-Kara, City of Echoes",2024-10-20T15:55:57.000Z,818781,1800999,3,Xal'atath's Bargain: Oblivion,詠嘆者之歌,Druid,Restoration,healer,Arygos
6,195,301706133,3,"Ara-Kara, City of Echoes",2024-10-20T15:55:57.000Z,818781,1800999,3,Xal'atath's Bargain: Oblivion,小道友,Mage,Frost,dps,Menethil
6,195,301706133,3,"Ara-Kara, City of Echoes",2024-10-20T15:55:57.000Z,818781,1800999,3,Xal'atath's Bargain: Oblivion,Dmajor,Death Knight,Frost,dps,Crystalpine Stinger
6,195,301706133,3,"Ara-Kara, City of Echoes",2024-10-20T15:55:57.000Z,818781,1800999,3,Xal'atath's Bargain: Oblivion,獵魔教士,Demon Hunter,Havoc,dps,Light's Hope
6,195,301706133,3,"Ara-Kara, City of Echoes",2024-10-20T15:55:57.000Z,818781,1800999,3,Xal'atath's Bargain: Oblivion,似影沉光-227121703,Paladin,Protection,tank,Sundown Marsh
7,195,309499183,3,"Ara-Kara, City of Echoes",2024-11-27T16:26:59.000Z,821329,1800999,3,Xal'atath's Bargain: Oblivion,僧紗夏,Monk,Mistweaver,healer,Shadowmoon
7,195,309499183,3,"Ara-Kara, City of Echoes",2024-11-27T16:26:59.000Z,821329,1800999,3,Xal'atath's Bargain: Oblivion,見字隊水,Death Knight,Blood,tank,Shadowmoon
7,195,309499183,3,"Ara-Kara, City of Echoes",2024-11-27T16:26:59.000Z,821329,1800999,3,Xal'atath's Bargain: Oblivion,不停的滾地,Monk,Windwalker,dps,Shadowmoon
7,195,309499183,3,"Ara-Kara, City of Echoes",2024-11-27T16:26:59.000Z,821329,1800999,3,Xal'atath's Bargain: Oblivion,黃豆兵,Rogue,Assassination,dps,Shadowmoon
7,195,309499183,3,"Ara-Kara, City of Echoes",2024-11-27T16:26:59.000Z,821329,1800999,3,Xal'atath's Bargain: Oblivion,獵田妹,Hunter,Marksmanship,dps,Shadowmoon
8,195,301947714,3,"Ara-Kara, City of Echoes",2024-10-21T17:26:48.000Z,828634,1800999,3,Xal'atath's Bargain: Oblivion,海悅,Druid,Restoration,healer,Demon Fall Canyon
8,195,301947714,3,"Ara-Kara, City of Echoes",2024-10-21T17:26:48.000Z,828634,1800999,3,Xal'atath's Bargain: Oblivion,豬豬肉呆,Demon Hunter,Havoc,dps,Shadowmoon
8,195,301947714,3,"Ara-Kara, City of Echoes",2024-10-21T17:26:48.000Z,828634,1800999,3,Xal'atath's Bargain: Oblivion,琉璃冥鯊,Death Knight,Unholy,dps,Demon Fall Canyon
8,195,301947714,3,"Ara-Kara, City of Echoes",2024-10-21T17:26:48.000Z,828634,1800999,3,Xal'atath's Bargain: Oblivion,奪命小蠻腰,Paladin,Retribution,dps,Sundown Marsh
8,195,301947714,3,"Ara-Kara, City of Echoes",2024-10-21T17:26:48.000Z,828634,1800999,3,Xal'atath's Bargain: Oblivion,嘿松沙士,Warrior,Protection,tank,Sundown Marsh
9,195,308868250,3,"Ara-Kara, City of Echoes",2024-11-24T03:47:48.000Z,832362,1800999,3,Xal'atath's Bargain: Oblivion,多比本人,Paladin,Holy,healer,Spirestone
9,195,308868250,3,"Ara-Kara, City of Echoes",2024-11-24T03:47:48.000Z,832362,1800999,3,Xal'atath's Bargain: Oblivion,沙士比鴨,Paladin,Protection,tank,Sundown Marsh
9,195,308868250,3,"Ara-Kara, City of Echoes",2024-11-24T03:47:48.000Z,832362,1800999,3,Xal'atath's Bargain: Oblivion,不畏姦男,Death Knight,Frost,dps,Sundown Marsh
9,195,308868250,3,"Ara-Kara, City of Echoes",2024-11-24T03:47:48.000Z,832362,1800999,3,Xal'atath's Bargain: Oblivion,猜猜看是誰,Shaman,Elemental,dps,Icecrown
9,195,308868250,3,"Ara-Kara, City of Echoes",2024-11-24T03:47:48.000Z,832362,1800999,3,Xal'atath's Bargain: Oblivion,戰神崛起,Warrior,Fury,dps,Shadowmoon
10,195,296982969,3,"Ara-Kara, City of Echoes",2024-10-01T15:20:03.000Z,833907,1800999,3,Xal'atath's Bargain: Oblivion,王子傑,Death Knight,Frost,dps,Dragonmaw
10,195,296982969,3,"Ara-Kara, City of Echoes",2024-10-01T15:20:03.000Z,833907,1800999,3,Xal'atath's Bargain: Oblivion,伊德海拉,Druid,Guardian,tank,Crystalpine Stinger
10,195,296982969,3,"Ara-Kara, City of Echoes",2024-10-01T15:20:03.000Z,833907,1800999,3,Xal'atath's Bargain: Oblivion,風筱晴,Demon Hunter,Havoc,dps,Frostmane
10,195,296982969,3,"Ara-Kara, City of Echoes",2024-10-01T15:20:03.000Z,833907,1800999,3,Xal'atath's Bargain: Oblivion,進城門滑一跤,Shaman,Restoration,healer,Menethil
10,195,296982969,3,"Ara-Kara, City of Echoes",2024-10-01T15:20:03.000Z,833907,1800999,3,Xal'atath's Bargain: Oblivion,姜貓咪,Warlock,Destruction,dps,Silverwing Hold
11,195,296362189,3,"Ara-Kara, City of Echoes",2024-09-29T07:27:42.000Z,834908,1800999,3,Xal'atath's Bargain: Oblivion,Ascape,Hunter,Marksmanship,dps,Spirestone
11,195,296362189,3,"Ara-Kara, City of Echoes",2024-09-29T07:27:42.000Z,834908,1800999,3,Xal'atath's Bargain: Oblivion,Fearanddream,Evoker,Devastation,dps,Sundown Marsh
11,195,296362189,3,"Ara-Kara, City of Echoes",2024-09-29T07:27:42.000Z,834908,1800999,3,Xal'atath's Bargain: Oblivion,鄧炳強,Warrior,Protection,tank,Silverwing Hold
11,195,296362189,3,"Ara-Kara, City of Echoes",2024-09-29T07:27:42.000Z,834908,1800999,3,Xal'atath's Bargain: Oblivion,純正公牛奶,Monk,Mistweaver,healer,Demon Fall Canyon
11,195,296362189,3,"Ara-Kara, City of Echoes",2024-09-29T07:27:42.000Z,834908,1800999,3,Xal'atath's Bargain: Oblivion,肥鬼,Death Knight,Frost,dps,Light's Hope
12,195,308689252,3,"Ara-Kara, City of Echoes",2024-11-23T04:49:48.000Z,849306,1800999,3,Xal'atath's Bargain: Oblivion,無豔,Mage,Frost,dps,Whisperwind
12,195,308689252,3,"Ara-Kara, City of Echoes",2024-11-23T04:49:48.000Z,849306,1800999,3,Xal'atath's Bargain: Oblivion,靜海琉璃,Priest,Discipline,healer,Whisperwind
12,195,308689252,3,"Ara-Kara, City of Echoes",2024-11-23T04:49:48.000Z,849306,1800999,3,Xal'atath's Bargain: Oblivion,Mineriko,Druid,Balance,dps,Shadowmoon
12,195,308689252,3,"Ara-Kara, City of Echoes",2024-11-23T04:49:48.000Z,849306,1800999,3,Xal'atath's Bargain: Oblivion,Endbanshee,Demon Hunter,Vengeance,tank,Bleeding Hollow
12,195,308689252,3,"Ara-Kara, City of Echoes",2024-11-23T04:49:48.000Z,849306,1800999,3,Xal'atath's Bargain: Oblivion,爬起來,Shaman,Enhancement,dps,Light's Hope
13,195,308779969,3,"Ara-Kara, City of Echoes",2024-11-23T16:37:43.000Z,850055,1800999,3,Xal'atath's Bargain: Oblivion,聆伊,Monk,Mistweaver,healer,Shadowmoon
13,195,308779969,3,"Ara-Kara, City of Echoes",2024-11-23T16:37:43.000Z,850055,1800999,3,Xal'atath's Bargain: Oblivion,醫生,Monk,Windwalker,dps,Dragonmaw
13,195,308779969,3,"Ara-Kara, City of Echoes",2024-11-23T16:37:43.000Z,850055,1800999,3,Xal'atath's Bargain: Oblivion,茶隋錶,Shaman,Enhancement,dps,Dragonmaw
13,195,308779969,3,"Ara-Kara, City of Echoes",2024-11-23T16:37:43.000Z,850055,1800999,3,Xal'atath's Bargain: Oblivion,冬愛琴音,Paladin,Retribution,dps,Frostmane
13,195,308779969,3,"Ara-Kara, City of Echoes",2024-11-23T16:37:43.000Z,850055,1800999,3,Xal'atath's Bargain: Oblivion,大鵬,Warrior,Protection,tank,Whisperwind
14,195,309050205,3,"Ara-Kara, City of Echoes",2024-11-25T03:24:03.000Z,851737,1800999,3,Xal'atath's Bargain: Oblivion,湘洢,Shaman,Elemental,dps,Shadowmoon
14,195,309050205,3,"Ara-Kara, City of Echoes",2024-11-25T03:24:03.000Z,851737,1800999,3,Xal'atath's Bargain: Oblivion,錛妞,Hunter,Survival,dps,Spirestone
14,195,309050205,3,"Ara-Kara, City of Echoes",2024-11-25T03:24:03.000Z,851737,1800999,3,Xal'atath's Bargain: Oblivion,二少奶奶,Paladin,Protection,tank,Skywall
14,195,309050205,3,"Ara-Kara, City of Echoes",2024-11-25T03:24:03.000Z,851737,1800999,3,Xal'atath's Bargain: Oblivion,這裏有輪,Hunter,Beast Mastery,dps,Silverwing Hold
14,195,309050205,3,"Ara-Kara, City of Echoes",2024-11-25T03:24:03.000Z,851737,1800999,3,Xal'atath's Bargain: Oblivion,帕底亞的逵籽-231484350,Priest,Discipline,healer,Sundown Marsh
15,195,301656555,3,"Ara-Kara, City of Echoes",2024-10-20T07:22:32.000Z,853571,1800999,3,Xal'atath's Bargain: Oblivion,請相信聖光,Paladin,Protection,tank,Shadowmoon
15,195,301656555,3,"Ara-Kara, City of Echoes",2024-10-20T07:22:32.000Z,853571,1800999,3,Xal'atath's Bargain: Oblivion,瓦王的私生子-34104369,Warrior,Fury,dps,Sundown Marsh
15,195,301656555,3,"Ara-Kara, City of Echoes",2024-10-20T07:22:32.000Z,853571,1800999,3,Xal'atath's Bargain: Oblivion,動物園的樹熊,Druid,Restoration,healer,Sundown Marsh
15,195,301656555,3,"Ara-Kara, City of Echoes",2024-10-20T07:22:32.000Z,853571,1800999,3,Xal'atath's Bargain: Oblivion,阿仙奴,Warlock,Destruction,dps,Sundown Marsh
15,195,301656555,3,"Ara-Kara, City of Echoes",2024-10-20T07:22:32.000Z,853571,1800999,3,Xal'atath's Bargain: Oblivion,懦夫救星,Death Knight,Unholy,dps,Demon Fall Canyon
16,195,301775806,3,"Ara-Kara, City of Echoes",2024-10-20T22:53:37.000Z,855267,1800999,3,Xal'atath's Bargain: Oblivion,Healmeplz,Warrior,Protection,tank,World Tree
16,195,301775806,3,"Ara-Kara, City of Echoes",2024-10-20T22:53:37.000Z,855267,1800999,3,Xal'atath's Bargain: Oblivion,臭矮止血結界,Shaman,Elemental,dps,Dragonmaw
16,195,301775806,3,"Ara-Kara, City of Echoes",2024-10-20T22:53:37.000Z,855267,1800999,3,Xal'atath's Bargain: Oblivion,小心肝,Paladin,Retribution,dps,Whisperwind
16,195,301775806,3,"Ara-Kara, City of Echoes",2024-10-20T22:53:37.000Z,855267,1800999,3,Xal'atath's Bargain: Oblivion,火法高手,Mage,Arcane,dps,Arthas
16,195,301775806,3,"Ara-Kara, City of Echoes",2024-10-20T22:53:37.000Z,855267,1800999,3,Xal'atath's Bargain: Oblivion,Modbblue,Shaman,Restoration,healer,Arthas
17,195,295505293,3,"Ara-Kara, City of Echoes",2024-09-26T15:16:22.000Z,858549,1800999,3,Xal'atath's Bargain: Oblivion,點點和朵朵,Shaman,Elemental,dps,Skywall
17,195,295505293,3,"Ara-Kara, City of Echoes",2024-09-26T15:16:22.000Z,858549,1800999,3,Xal'atath's Bargain: Oblivion,豆腐奶茶,Druid,Balance,dps,Arthas
17,195,295505293,3,"Ara-Kara, City of Echoes",2024-09-26T15:16:22.000Z,858549,1800999,3,Xal'atath's Bargain: Oblivion,萊恩爺爺,Death Knight,Unholy,dps,Zealot Blade
17,195,295505293,3,"Ara-Kara, City of Echoes",2024-09-26T15:16:22.000Z,858549,1800999,3,Xal'atath's Bargain: Oblivion,王土包子-228220679,Paladin,Protection,tank,Chillwind Point
17,195,295505293,3,"Ara-Kara, City of Echoes",2024-09-26T15:16:22.000Z,858549,1800999,3,Xal'atath's Bargain: Oblivion,功成不必在我,Priest,Discipline,healer,Hellscream
18,195,302113243,3,"Ara-Kara, City of Echoes",2024-10-22T12:41:14.000Z,859722,1800999,3,Xal'atath's Bargain: Oblivion,花飛為花悲,Rogue,Assassination,dps,Silverwing Hold
18,195,302113243,3,"Ara-Kara, City of Echoes",2024-10-22T12:41:14.000Z,859722,1800999,3,Xal'atath's Bargain: Oblivion,Durandlot,Paladin,Retribution,dps,Chillwind Point
18,195,302113243,3,"Ara-Kara, City of Echoes",2024-10-22T12:41:14.000Z,859722,1800999,3,Xal'atath's Bargain: Oblivion,薩安,Shaman,Restoration,healer,Arthas
18,195,302113243,3,"Ara-Kara, City of Echoes",2024-10-22T12:41:14.000Z,859722,1800999,3,Xal'atath's Bargain: Oblivion,Wikipedia,Hunter,Survival,dps,Arthas
18,195,302113243,3,"Ara-Kara, City of Echoes",2024-10-22T12:41:14.000Z,859722,1800999,3,Xal'atath's Bargain: Oblivion,常世九重,Warrior,Protection,tank,Quel'dorei
19,195,300890687,3,"Ara-Kara, City of Echoes",2024-10-17T17:46:07.000Z,860370,1800999,3,Xal'atath's Bargain: Oblivion,幻夜夢羽,Druid,Guardian,tank,Whisperwind
19,195,300890687,3,"Ara-Kara, City of Echoes",2024-10-17T17:46:07.000Z,860370,1800999,3,Xal'atath's Bargain: Oblivion,蛋奶酥,Shaman,Enhancement,dps,Skywall
19,195,300890687,3,"Ara-Kara, City of Echoes",2024-10-17T17:46:07.000Z,860370,1800999,3,Xal'atath's Bargain: Oblivion,淘卡小巴瑞,Mage,Arcane,dps,Nightsong
19,195,300890687,3,"Ara-Kara, City of Echoes",2024-10-17T17:46:07.000Z,860370,1800999,3,Xal'atath's Bargain: Oblivion,美腿,Shaman,Restoration,healer,Arthas
19,195,300890687,3,"Ara-Kara, City of Echoes",2024-10-17T17:46:07.000Z,860370,1800999,3,Xal'atath's Bargain: Oblivion,羽羽月-228299607,Warrior,Fury,dps,Shadowmoon
20,195,296719539,3,"Ara-Kara, City of Echoes",2024-10-02T14:06:33.000Z,866348,1800999,3,Xal'atath's Bargain: Oblivion,真滷蛇,Paladin,Retribution,dps,Sundown Marsh
20,195,296719539,3,"Ara-Kara, City of Echoes",2024-10-02T14:06:33.000Z,866348,1800999,3,Xal'atath's Bargain: Oblivion,鹽焗馬鈴薯,Shaman,Restoration,healer,Sundown Marsh
20,195,296719539,3,"Ara-Kara, City of Echoes",2024-10-02T14:06:33.000Z,866348,1800999,3,Xal'atath's Bargain: Oblivion,Loserdog,Paladin,Retribution,dps,Sundown Marsh
20,195,296719539,3,"Ara-Kara, City of Echoes",2024-10-02T14:06:33.000Z,866348,1800999,3,Xal'atath's Bargain: Oblivion,魯之冰,Death Knight,Blood,tank,Sundown Marsh
20,195,296719539,3,"Ara-Kara, City of Echoes",2024-10-02T14:06:33.000Z,866348,1800999,3,Xal'atath's Bargain: Oblivion,殺人蕃茄,Hunter,Marksmanship,dps,Sundown Marsh
21,195,302136180,3,"Ara-Kara, City of Echoes",2024-10-22T15:50:12.000Z,866459,1800999,3,Xal'atath's Bargain: Oblivion,毀滅怒吼-46683716,Warrior,Protection,tank,Hellscream
21,195,302136180,3,"Ara-Kara, City of Echoes",2024-10-22T15:50:12.000Z,866459,1800999,3,Xal'atath's Bargain: Oblivion,辣台妹,Paladin,Retribution,dps,Arthas
21,195,302136180,3,"Ara-Kara, City of Echoes",2024-10-22T15:50:12.000Z,866459,1800999,3,Xal'atath's Bargain: Oblivion,Dafuqbro,Death Knight,Frost,dps,Shadowmoon
21,195,302136180,3,"Ara-Kara, City of Echoes",2024-10-22T15:50:12.000Z,866459,1800999,3,Xal'atath's Bargain: Oblivion,Lupin,Mage,Frost,dps,Frostmane
21,195,302136180,3,"Ara-Kara, City of Echoes",2024-10-22T15:50:12.000Z,866459,1800999,3,Xal'atath's Bargain: Oblivion,剝皮辣椒鷄,Priest,Discipline,healer,Sundown Marsh
22,195,301102689,3,"Ara-Kara, City of Echoes",2024-10-18T15:21:01.000Z,868069,1800999,3,Xal'atath's Bargain: Oblivion,腰椎滑脫,Shaman,Restoration,healer,Nightsong
22,195,301102689,3,"Ara-Kara, City of Echoes",2024-10-18T15:21:01.000Z,868069,1800999,3,Xal'atath's Bargain: Oblivion,彌梓,Paladin,Protection,tank,Hellscream
22,195,301102689,3,"Ara-Kara, City of Echoes",2024-10-18T15:21:01.000Z,868069,1800999,3,Xal'atath's Bargain: Oblivion,菲力薩隆,Shaman,Enhancement,dps,Sundown Marsh
22,195,301102689,3,"Ara-Kara, City of Echoes",2024-10-18T15:21:01.000Z,868069,1800999,3,Xal'atath's Bargain: Oblivion,Heowow,Paladin,Retribution,dps,Dragonmaw
22,195,301102689,3,"Ara-Kara, City of Echoes",2024-10-18T15:21:01.000Z,868069,1800999,3,Xal'atath's Bargain: Oblivion,酥炸油條,Evoker,Augmentation,dps,Hellscream
23,195,302118298,3,"Ara-Kara, City of Echoes",2024-10-22T14:04:37.000Z,868071,1800999,3,Xal'atath's Bargain: Oblivion,Rawbeef,Mage,Frost,dps,Order of the Cloud Serpent
23,195,302118298,3,"Ara-Kara, City of Echoes",2024-10-22T14:04:37.000Z,868071,1800999,3,Xal'atath's Bargain: Oblivion,夜歌,Death Knight,Frost,dps,Arthas
23,195,302118298,3,"Ara-Kara, City of Echoes",2024-10-22T14:04:37.000Z,868071,1800999,3,Xal'atath's Bargain: Oblivion,Ceasky,Paladin,Retribution,dps,Stormscale
23,195,302118298,3,"Ara-Kara, City of Echoes",2024-10-22T14:04:37.000Z,868071,1800999,3,Xal'atath's Bargain: Oblivion,阿龍飛快點,Evoker,Preservation,healer,Order of the Cloud Serpent
23,195,302118298,3,"Ara-Kara, City of Echoes",2024-10-22T14:04:37.000Z,868071,1800999,3,Xal'atath's Bargain: Oblivion,風僧隨起,Monk,Brewmaster,tank,Whisperwind
24,195,296122650,3,"Ara-Kara, City of Echoes",2024-09-28T15:48:20.000Z,875733,1800999,3,Xal'atath's Bargain: Oblivion,Druidas-25960132,Druid,Guardian,tank,Whisperwind
24,195,296122650,3,"Ara-Kara, City of Echoes",2024-09-28T15:48:20.000Z,875733,1800999,3,Xal'atath's Bargain: Oblivion,十年寒如雪,Rogue,Assassination,dps,Shadowmoon
24,195,296122650,3,"Ara-Kara, City of Echoes",2024-09-28T15:48:20.000Z,875733,1800999,3,Xal'atath's Bargain: Oblivion,雪櫃滿滿,Shaman,Restoration,healer,Arygos
24,195,296122650,3,"Ara-Kara, City of Echoes",2024-09-28T15:48:20.000Z,875733,1800999,3,Xal'atath's Bargain: Oblivion,艾麟術士,Warlock,Demonology,dps,Arygos
24,195,296122650,3,"Ara-Kara, City of Echoes",2024-09-28T15:48:20.000Z,875733,1800999,3,Xal'atath's Bargain: Oblivion,聯盟的小德,Druid,Balance,dps,Frostmane
25,195,295743615,3,"Ara-Kara, City of Echoes",2024-09-27T10:56:48.000Z,878125,1800999,3,Xal'atath's Bargain: Oblivion,Bape,Mage,Frost,dps,Chillwind Point
25,195,295743615,3,"Ara-Kara, City of Echoes",2024-09-27T10:56:48.000Z,878125,1800999,3,Xal'atath's Bargain: Oblivion,卡薩恩,Warrior,Protection,tank,Chillwind Point
25,195,295743615,3,"Ara-Kara, City of Echoes",2024-09-27T10:56:48.000Z,878125,1800999,3,Xal'atath's Bargain: Oblivion,老公公鮮肉包,Priest,Holy,healer,Arthas
25,195,295743615,3,"Ara-Kara, City of Echoes",2024-09-27T10:56:48.000Z,878125,1800999,3,Xal'atath's Bargain: Oblivion,Evanss,Paladin,Retribution,dps,Arthas
25,195,295743615,3,"Ara-Kara, City of Echoes",2024-09-27T10:56:48.000Z,878125,1800999,3,Xal'atath's Bargain: Oblivion,狂霸天,Hunter,Marksmanship,dps,Crystalpine Stinger
26,195,308931787,3,"Ara-Kara, City of Echoes",2024-11-24T14:32:49.000Z,879013,1800999,3,Xal'atath's Bargain: Oblivion,不要貼貼,Evoker,Augmentation,dps,Hellscream
26,195,308931787,3,"Ara-Kara, City of Echoes",2024-11-24T14:32:49.000Z,879013,1800999,3,Xal'atath's Bargain: Oblivion,Ching,Priest,Discipline,healer,Quel'dorei
26,195,308931787,3,"Ara-Kara, City of Echoes",2024-11-24T14:32:49.000Z,879013,1800999,3,Xal'atath's Bargain: Oblivion,Xjmage,Mage,Frost,dps,Shadowmoon
26,195,308931787,3,"Ara-Kara, City of Echoes",2024-11-24T14:32:49.000Z,879013,1800999,3,Xal'atath's Bargain: Oblivion,Cariño,Warlock,Demonology,dps,Wrathbringer
26,195,308931787,3,"Ara-Kara, City of Echoes",2024-11-24T14:32:49.000Z,879013,1800999,3,Xal'atath's Bargain: Oblivion,思念是一種罪,Warrior,Protection,tank,Shadowmoon
27,195,302300820,3,"Ara-Kara, City of Echoes",2024-10-23T12:28:15.000Z,880592,1800999,3,Xal'atath's Bargain: Oblivion,哥古德,Druid,Balance,dps,Quel'dorei
27,195,302300820,3,"Ara-Kara, City of Echoes",2024-10-23T12:28:15.000Z,880592,1800999,3,Xal'atath's Bargain: Oblivion,無極皇,Paladin,Retribution,dps,Hellscream
27,195,302300820,3,"Ara-Kara, City of Echoes",2024-10-23T12:28:15.000Z,880592,1800999,3,Xal'atath's Bargain: Oblivion,相澤儷娜,Warrior,Fury,dps,Silverwing Hold
27,195,302300820,3,"Ara-Kara, City of Echoes",2024-10-23T12:28:15.000Z,880592,1800999,3,Xal'atath's Bargain: Oblivion,莫名之翼,Evoker,Preservation,healer,Hellscream
27,195,302300820,3,"Ara-Kara, City of Echoes",2024-10-23T12:28:15.000Z,880592,1800999,3,Xal'atath's Bargain: Oblivion,Yenpal,Paladin,Protection,tank,Nightsong
28,195,297047730,3,"Ara-Kara, City of Echoes",2024-10-01T17:34:34.000Z,882272,1800999,3,Xal'atath's Bargain: Oblivion,瘋狂雄,Demon Hunter,Havoc,dps,Zealot Blade
28,195,297047730,3,"Ara-Kara, City of Echoes",2024-10-01T17:34:34.000Z,882272,1800999,3,Xal'atath's Bargain: Oblivion,Makalova,Priest,Shadow,dps,Hellscream
28,195,297047730,3,"Ara-Kara, City of Echoes",2024-10-01T17:34:34.000Z,882272,1800999,3,Xal'atath's Bargain: Oblivion,渡塵羽,Rogue,Assassination,dps,Sundown Marsh
28,195,297047730,3,"Ara-Kara, City of Echoes",2024-10-01T17:34:34.000Z,882272,1800999,3,Xal'atath's Bargain: Oblivion,西斯萊恩,Monk,Brewmaster,tank,Shadowmoon
28,195,297047730,3,"Ara-Kara, City of Echoes",2024-10-01T17:34:34.000Z,882272,1800999,3,Xal'atath's Bargain: Oblivion,兔兔暖暖包,Evoker,Preservation,healer,Wrathbringer
29,195,301864822,3,"Ara-Kara, City of Echoes",2024-10-21T04:08:18.000Z,883621,1800999,3,Xal'atath's Bargain: Oblivion,莎鷗,Paladin,Retribution,dps,Silverwing Hold
