rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
22,195,297832682,3,"Ara-Kara, City of Echoes",2024-10-05T08:28:57.000Z,862900,1800999,3,Xal'atath's Bargain: Voidbound,Ifp,Paladin,Retribution,dps,Azshara
22,195,297832682,3,"Ara-Kara, City of Echoes",2024-10-05T08:28:57.000Z,862900,1800999,3,Xal'atath's Bargain: Voidbound,쿨래,Death Knight,Blood,tank,Azshara
22,195,297832682,3,"Ara-Kara, City of Echoes",2024-10-05T08:28:57.000Z,862900,1800999,3,Xal'atath's Bargain: Voidbound,끄램,Death Knight,Frost,dps,Azshara
22,195,297832682,3,"Ara-Kara, City of Echoes",2024-10-05T08:28:57.000Z,862900,1800999,3,Xal'atath's Bargain: Voidbound,에스큐제리,Monk,Mistweaver,healer,Azshara
23,195,298851215,3,"Ara-Kara, City of Echoes",2024-10-09T11:18:43.000Z,863211,1800999,3,Xal'atath's Bargain: Voidbound,Slavez,Warrior,Protection,tank,Azshara
23,195,298851215,3,"Ara-Kara, City of Echoes",2024-10-09T11:18:43.000Z,863211,1800999,3,Xal'atath's Bargain: Voidbound,보막요,Priest,Holy,healer,Azshara
23,195,298851215,3,"Ara-Kara, City of Echoes",2024-10-09T11:18:43.000Z,863211,1800999,3,Xal'atath's Bargain: Voidbound,늑밀,Hunter,Survival,dps,Azshara
23,195,298851215,3,"Ara-Kara, City of Echoes",2024-10-09T11:18:43.000Z,863211,1800999,3,Xal'atath's Bargain: Voidbound,앙고앙고,Paladin,Retribution,dps,Azshara
23,195,298851215,3,"Ara-Kara, City of Echoes",2024-10-09T11:18:43.000Z,863211,1800999,3,Xal'atath's Bargain: Voidbound,야현화,Monk,Windwalker,dps,Azshara
24,195,309504591,3,"Ara-Kara, City of Echoes",2024-11-28T14:37:23.000Z,864375,1800999,3,Xal'atath's Bargain: Voidbound,Lemonmania,Paladin,Retribution,dps,Azshara
24,195,309504591,3,"Ara-Kara, City of Echoes",2024-11-28T14:37:23.000Z,864375,1800999,3,Xal'atath's Bargain: Voidbound,허니통통,Monk,Mistweaver,healer,Dalaran
24,195,309504591,3,"Ara-Kara, City of Echoes",2024-11-28T14:37:23.000Z,864375,1800999,3,Xal'atath's Bargain: Voidbound,조사후죽척,Hunter,Beast Mastery,dps,Azshara
24,195,309504591,3,"Ara-Kara, City of Echoes",2024-11-28T14:37:23.000Z,864375,1800999,3,Xal'atath's Bargain: Voidbound,길냥이꼬시는냥꾼,Hunter,Beast Mastery,dps,Azshara
24,195,309504591,3,"Ara-Kara, City of Echoes",2024-11-28T14:37:23.000Z,864375,1800999,3,Xal'atath's Bargain: Voidbound,악비홍,Demon Hunter,Vengeance,tank,Azshara
25,195,298852895,3,"Ara-Kara, City of Echoes",2024-10-09T10:51:11.000Z,864827,1800999,3,Xal'atath's Bargain: Voidbound,내려놔요,Mage,Frost,dps,Azshara
25,195,298852895,3,"Ara-Kara, City of Echoes",2024-10-09T10:51:11.000Z,864827,1800999,3,Xal'atath's Bargain: Voidbound,못된부엉,Druid,Guardian,tank,Azshara
25,195,298852895,3,"Ara-Kara, City of Echoes",2024-10-09T10:51:11.000Z,864827,1800999,3,Xal'atath's Bargain: Voidbound,전사엔디,Warrior,Fury,dps,Azshara
25,195,298852895,3,"Ara-Kara, City of Echoes",2024-10-09T10:51:11.000Z,864827,1800999,3,Xal'atath's Bargain: Voidbound,Yukio,Shaman,Restoration,healer,Azshara
25,195,298852895,3,"Ara-Kara, City of Echoes",2024-10-09T10:51:11.000Z,864827,1800999,3,Xal'atath's Bargain: Voidbound,Orthodox,Warlock,Affliction,dps,Hellscream
26,195,306027302,3,"Ara-Kara, City of Echoes",2024-11-09T09:18:22.000Z,868346,1800999,3,Xal'atath's Bargain: Voidbound,신규힐,Priest,Discipline,healer,Azshara
26,195,306027302,3,"Ara-Kara, City of Echoes",2024-11-09T09:18:22.000Z,868346,1800999,3,Xal'atath's Bargain: Voidbound,살찌기대작전,Warlock,Destruction,dps,Cenarius
26,195,306027302,3,"Ara-Kara, City of Echoes",2024-11-09T09:18:22.000Z,868346,1800999,3,Xal'atath's Bargain: Voidbound,삐키블라인더스,Demon Hunter,Vengeance,tank,Azshara
26,195,306027302,3,"Ara-Kara, City of Echoes",2024-11-09T09:18:22.000Z,868346,1800999,3,Xal'atath's Bargain: Voidbound,이글나이트,Paladin,Retribution,dps,Durotan
26,195,306027302,3,"Ara-Kara, City of Echoes",2024-11-09T09:18:22.000Z,868346,1800999,3,Xal'atath's Bargain: Voidbound,근접냐옹이,Hunter,Survival,dps,Azshara
27,195,305730851,3,"Ara-Kara, City of Echoes",2024-11-07T17:33:04.000Z,868873,1800999,3,Xal'atath's Bargain: Voidbound,에이스메딕,Priest,Holy,healer,Azshara
27,195,305730851,3,"Ara-Kara, City of Echoes",2024-11-07T17:33:04.000Z,868873,1800999,3,Xal'atath's Bargain: Voidbound,스토나썬샤인,Death Knight,Frost,dps,Azshara
27,195,305730851,3,"Ara-Kara, City of Echoes",2024-11-07T17:33:04.000Z,868873,1800999,3,Xal'atath's Bargain: Voidbound,범범둘째,Paladin,Retribution,dps,Azshara
27,195,305730851,3,"Ara-Kara, City of Echoes",2024-11-07T17:33:04.000Z,868873,1800999,3,Xal'atath's Bargain: Voidbound,시뻘건그것,Death Knight,Blood,tank,Azshara
